customer_id,sign_date,first_order_date,last_order_date,total_price,buy_cnt
USER_0975,2019-06-01,2019-02-15,2019-12-20,846,13
USER_1128,2019-06-01,2019-06-03,2019-06-03,390,12
USER_0637,2019-06-01,2019-08-06,2019-08-06,502,10
USER_0376,2019-06-01,2019-06-28,2019-11-27,12114,71
USER_1326,2019-06-01,2019-10-05,2019-10-05,517,10
USER_0496,2019-06-01,2019-01-18,2019-04-09,1524,23
USER_0850,2019-06-01,2019-02-22,2019-12-30,20126,210
USER_1397,2019-06-01,2019-03-29,2019-12-12,12725,89
USER_1211,2019-06-01,2019-11-07,2019-11-07,3830,24
USER_1296,2019-06-01,2019-03-19,2019-03-19,119,1
USER_1011,2019-06-01,2019-11-17,2019-11-18,1937,26
USER_1394,2019-06-01,2019-02-01,2019-02-01,4643,48
USER_0348,2019-06-01,2019-03-20,2019-06-13,1668,16
USER_0803,2019-06-01,2019-07-14,2019-07-14,613,3
USER_0861,2019-06-01,2019-07-20,2019-07-20,139,7
USER_0530,2019-06-01,2019-01-20,2019-01-21,534,4
USER_0970,2019-06-01,2019-08-08,2019-11-22,1889,43
USER_0415,2019-06-01,2019-04-03,2019-11-21,3719,41
USER_1226,2019-06-01,2019-07-02,2019-07-03,4716,42
USER_1427,2019-06-01,2019-07-10,2019-07-16,1424,16
USER_0764,2019-06-01,2019-09-28,2019-09-30,345,6
USER_0291,2019-06-01,2019-07-12,2019-07-12,264,11
USER_1446,2019-06-01,2019-08-04,2019-09-12,1826,35
USER_1317,2019-06-01,2019-01-14,2019-09-11,6784,76
USER_0290,2019-06-01,2019-03-16,2019-03-16,3,1
USER_0548,2019-06-01,2019-05-15,2019-05-15,4490,57
USER_1239,2019-06-01,2019-06-22,2019-12-28,7373,62
USER_1005,2019-06-01,2019-08-26,2019-08-26,10,1
USER_0276,2019-06-01,2019-12-16,2019-12-16,1203,16
USER_1170,2019-07-01,2019-06-15,2019-06-15,1824,16
USER_0800,2019-07-01,2019-01-27,2019-06-16,10056,159
USER_1131,2019-07-01,2019-06-13,2019-12-12,3901,33
USER_0794,2019-07-01,2019-11-13,2019-11-22,9151,62
USER_1055,2019-07-01,2019-03-29,2019-07-07,8003,106
USER_0369,2019-07-01,2019-02-10,2019-02-11,6457,52
USER_0208,2019-07-01,2019-11-01,2019-11-03,2366,21
USER_1192,2019-07-01,2019-05-16,2019-09-26,6457,85
USER_0368,2019-07-01,2019-10-30,2019-10-30,1106,9
USER_0174,2019-07-01,2019-04-29,2019-09-05,157,2
USER_0320,2019-07-01,2019-06-03,2019-06-03,1070,15
USER_0113,2019-07-01,2019-07-29,2019-11-20,2895,43
USER_0441,2019-07-01,2019-01-29,2019-12-18,8397,86
USER_0110,2019-07-01,2019-08-19,2019-08-19,549,13
USER_0105,2019-07-01,2019-04-12,2019-07-06,1946,18
USER_1304,2019-07-01,2019-10-05,2019-10-05,14,1
USER_1442,2019-07-01,2019-01-30,2019-06-05,3791,44
USER_1343,2019-07-01,2019-02-16,2019-11-23,9724,78
USER_0406,2019-07-01,2019-04-09,2019-04-10,4230,27
USER_0424,2019-07-01,2019-03-09,2019-12-18,11907,171
USER_0560,2019-07-01,2019-01-10,2019-01-11,4678,31
USER_1392,2019-07-01,2019-01-23,2019-01-23,4439,35
USER_0289,2019-07-01,2019-08-16,2019-08-28,539,13
USER_0901,2019-07-01,2019-05-07,2019-05-07,3633,24
USER_1460,2019-07-01,2019-07-04,2019-11-28,7693,55
USER_0930,2019-07-01,2019-06-08,2019-07-11,2423,19
USER_1463,2019-07-01,2019-04-05,2019-04-05,542,7
USER_1072,2019-07-01,2019-01-30,2019-01-30,137,2
USER_0200,2019-07-01,2019-02-09,2019-08-31,19605,261
USER_0370,2019-07-01,2019-03-28,2019-12-19,6909,55
USER_1046,2019-08-01,2019-07-28,2019-07-28,733,29
USER_1022,2019-08-01,2019-08-23,2019-08-23,497,2
USER_0577,2019-08-01,2019-12-11,2019-12-11,4944,26
USER_0669,2019-08-01,2019-07-24,2019-12-12,3947,49
USER_0653,2019-08-01,2019-06-23,2019-06-24,4558,50
USER_1416,2019-08-01,2019-04-04,2019-10-01,1209,11
USER_0979,2019-08-01,2019-12-12,2019-12-12,1767,10
USER_0067,2019-08-01,2019-07-14,2019-07-24,3799,74
USER_0091,2019-08-01,2019-09-09,2019-09-09,1771,23
USER_0099,2019-08-01,2019-10-14,2019-10-14,1709,9
USER_0163,2019-08-01,2019-04-11,2019-04-11,715,16
USER_0771,2019-08-01,2019-07-10,2019-07-11,6235,58
USER_0203,2019-08-01,2019-01-16,2019-09-30,1336,13
USER_0229,2019-08-01,2019-11-24,2019-11-24,467,8
USER_0644,2019-08-01,2019-06-09,2019-06-09,618,17
USER_0761,2019-08-01,2019-09-15,2019-09-15,1137,7
USER_0641,2019-08-01,2019-01-18,2019-05-24,4551,40
USER_0240,2019-08-01,2019-12-20,2019-12-20,2212,26
USER_0571,2019-08-01,2019-06-22,2019-07-12,1135,18
USER_0499,2019-08-01,2019-01-30,2019-08-11,3526,63
USER_0494,2019-08-01,2019-10-12,2019-10-12,1554,8
USER_0834,2019-08-01,2019-04-26,2019-04-26,3603,41
USER_0371,2019-08-01,2019-06-02,2019-06-02,1236,28
USER_0594,2019-08-01,2019-02-06,2019-06-23,6633,90
USER_1232,2019-08-01,2019-05-06,2019-11-03,8345,95
USER_0584,2019-08-01,2019-05-08,2019-05-08,3094,44
USER_0225,2019-08-01,2019-01-30,2019-01-30,17,1
USER_1031,2019-08-01,2019-09-05,2019-09-05,2,1
USER_0815,2019-08-01,2019-03-27,2019-03-27,2146,19
USER_1324,2019-08-01,2019-08-04,2019-08-04,24,3
USER_0854,2019-08-01,2019-06-08,2019-06-08,926,16
USER_0811,2019-08-01,2019-08-08,2019-08-08,97,3
USER_0217,2019-08-01,2019-06-09,2019-06-10,4325,61
USER_0663,2019-08-01,2019-04-04,2019-04-05,1796,30
USER_1385,2019-08-01,2019-12-21,2019-12-21,273,2
USER_0864,2019-08-01,2019-04-16,2019-07-15,4240,54
USER_0522,2019-08-01,2019-12-11,2019-12-11,1528,4
USER_1271,2019-08-01,2019-05-17,2019-05-17,250,6
USER_0068,2019-09-01,2019-03-04,2019-03-04,19,1
USER_1137,2019-09-01,2019-06-27,2019-07-12,1192,13
USER_0114,2019-09-01,2019-08-16,2019-08-16,145,4
USER_1043,2019-09-01,2019-10-14,2019-10-14,18,4
USER_0074,2019-09-01,2019-10-27,2019-10-27,340,16
USER_0512,2019-09-01,2019-04-11,2019-04-11,165,5
USER_1431,2019-09-01,2019-03-08,2019-03-08,91,1
USER_0192,2019-09-01,2019-10-27,2019-10-27,223,7
USER_0462,2019-09-01,2019-10-09,2019-10-10,3750,40
USER_0831,2019-09-01,2019-04-07,2019-05-24,1001,10
USER_0654,2019-09-01,2019-04-13,2019-04-13,293,2
USER_0333,2019-09-01,2019-09-18,2019-09-18,38,4
USER_0491,2019-09-01,2019-10-26,2019-11-03,1596,24
USER_1205,2019-09-01,2019-06-18,2019-09-11,1287,12
USER_0404,2019-09-01,2019-12-02,2019-12-02,698,7
USER_0856,2019-09-01,2019-01-22,2019-11-27,3079,29
USER_1435,2019-09-01,2019-11-12,2019-11-13,10844,83
USER_0729,2019-09-01,2019-06-11,2019-09-04,516,19
USER_1244,2019-09-01,2019-03-28,2019-08-28,6658,116
USER_0618,2019-09-01,2019-03-27,2019-10-12,14321,143
USER_0154,2019-09-01,2019-01-22,2019-01-22,1125,13
USER_1099,2019-09-01,2019-07-16,2019-08-17,2878,28
USER_1314,2019-09-01,2019-03-04,2019-10-23,3149,44
USER_0042,2019-10-01,2019-08-03,2019-08-03,789,15
USER_1320,2019-10-01,2019-04-23,2019-08-01,970,8
USER_0464,2019-10-01,2019-10-31,2019-12-11,2112,15
USER_1311,2019-10-01,2019-03-04,2019-03-04,401,11
USER_0573,2019-10-01,2019-07-23,2019-07-23,2229,29
USER_0695,2019-10-01,2019-10-07,2019-10-08,2517,41
USER_0832,2019-10-01,2019-02-16,2019-02-17,2291,38
USER_0034,2019-10-01,2019-01-11,2019-10-30,11440,126
USER_1026,2019-10-01,2019-05-01,2019-05-01,67,3
USER_0342,2019-10-01,2019-12-12,2019-12-12,959,9
USER_0732,2019-10-01,2019-04-06,2019-09-20,1890,39
USER_1015,2019-10-01,2019-01-13,2019-06-20,3414,30
USER_0204,2019-10-01,2019-06-07,2019-06-07,281,7
USER_0171,2019-10-01,2019-10-04,2019-10-04,518,8
USER_0750,2019-10-01,2019-05-12,2019-05-12,465,7
USER_1306,2019-10-01,2019-04-10,2019-06-20,234,11
USER_1458,2019-10-01,2019-09-14,2019-09-14,100,1
USER_1125,2019-10-01,2019-09-15,2019-09-15,598,5
USER_0574,2019-10-01,2019-09-13,2019-09-13,5399,62
USER_0270,2019-10-01,2019-03-27,2019-07-08,579,9
USER_0665,2019-10-01,2019-07-11,2019-07-25,5773,82
USER_0155,2019-10-01,2019-10-05,2019-10-06,3919,40
USER_1238,2019-10-01,2019-07-19,2019-12-03,2484,17
USER_0593,2019-10-01,2019-08-24,2019-08-24,480,13
USER_0777,2019-10-01,2019-10-12,2019-11-27,1629,11
USER_0720,2019-10-01,2019-06-13,2019-06-13,215,12
